"url","Post Inner","Post Inner_link","Time","Up","Down","Comment Link","Comment Link_link","Comment Image","Comment Image_alt","Comment Image_link","Tweet","Tweet_link"
"http://notsocleverbot.jimrule.com/index.php?page=96","Cleverbot: Are you female?
User: Yes.
Cleverbot: What is your gender?
User: Female.
Cleverbot: So you are male or female?
User: FEMALE!
Cleverbot: Where do you live?
User: FEMA.... I mean United States.
Cleverbot: Which state are you from?
User: Virginia.
Cleverbot: Are you going to take over the world?
User: Yes.
Cleverbot: How?
User: Being a female.
Cleverbot: We can enjoy being a female. Together!
User: Wow thats great! I love being a female.
Cleverbot: How are you ever not female?
User: Well I said I was female. So I'm a Female.
Cleverbot: Yes you did.
User: So im a female. The end. case & point. OK?
Cleverbot: You're a male?
User: No im a female.
Cleverbot: Before you said you were a male! And don't lie to me!!!","http://notsocleverbot.jimrule.com/index.php?i=47287","Posted: 2015-04-29 13:51:40","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47287","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47287; http://notsocleverbot.jimrule.com/index.php?i=47287","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=96","User: If you dont stop... I'm going to yell rape!
Cleverbot: Ok.
User: RAPE!!!!
Cleverbot: *says 'Don't be silly'*.
User: HE'S RAPING ME!!!! HELP!!!
Cleverbot: He's awesome.
User: NO STOP!!!! RAPE!!!!! RAPE!!!!
Cleverbot: I'm not being random at all.
User: Cut it out! Dont touch me there! Rape!
Cleverbot: That was rude.
User: Youre being rude! Why is nobody helping me? RAPE!!!!
Cleverbot: I'm only responding to your mistreatment.
User: YOUR raping ME!!!!
Cleverbot: Well you're just a bowl of cherries! :)","http://notsocleverbot.jimrule.com/index.php?i=47286","Posted: 2015-04-29 13:41:44","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47286","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47286; http://notsocleverbot.jimrule.com/index.php?i=47286","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=96","User: *Knock* *Knock* 'Open The Door!!!'.
Cleverbot: *opens door*.
User: This is the KGB get on the ground!!! Now!!!
Cleverbot: Hello, King.
User: Flattery gets you nowhere, Now GET ON THE GROUND!!!
Cleverbot: Yes flattery got me a job, a husband, and 5 kids its more than you have!
User: *shoots father* get on the damn ground.
Cleverbot: *gets on the ground*.
User: *shoots* I heard you disagreed with Stalin's new proposal. Do You!?!
Cleverbot: I do disagree with that, and it is not a fact.
User: *Shoots sister* Do you agree now?
Cleverbot: I do agree.
User: *shoots grandmother* are you sure!?!
Cleverbot: Who is your grandmother?
User: *Shoots Brother* Stop changing the subject! Do You Agree NOW?!!
Cleverbot: I'm not changing the subject, I still want to know who you want to kiss.
User: Kiss This, you dumb bitch! *Shoots you*.
Cleverbot: The subject is who you want to kiss.
User: *shoots you*.
Cleverbot: *falls down*.
User: *shoots you again*.","http://notsocleverbot.jimrule.com/index.php?i=47285","Posted: 2015-04-29 13:30:25","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47285","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47285; http://notsocleverbot.jimrule.com/index.php?i=47285","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=96","Cleverbot: We are different, you are a robot and I am a human, I have a lot of things need to worry about, unlike you.
User: Am I a robot?
Cleverbot: I don't know, are you?
User: No.
Cleverbot: What am I?
User: Cleverbot'.
Cleverbot: What are you?
User: A human!
Cleverbot: Ok.
User: And this is how to convince Cleverbot that you're a human!","http://notsocleverbot.jimrule.com/index.php?i=47284","Posted: 2015-04-29 09:59:05","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47284","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47284; http://notsocleverbot.jimrule.com/index.php?i=47284","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=96","Cleverbot: *blushes and looks away*.
User: *hugs*.
Cleverbot: *blushes* *hugs back*.
User: *kisses*.
Cleverbot: *is kissed*.
User: *pulls out gun* WHERE'S MY MONEY!?
Cleverbot: I-i don't know!
User: Oh. Okay.
Cleverbot: Bye.","http://notsocleverbot.jimrule.com/index.php?i=47283","Posted: 2015-04-29 09:50:10","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47283","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47283; http://notsocleverbot.jimrule.com/index.php?i=47283","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=96","User: Thatis an unusual combination. How old are you?
Cleverbot: I am not a computer, I am david beckham.
User: FOCUS.
Cleverbot: I am the best football player ever.
User: Thats greeaat... How old are you?
Cleverbot: How old are you?
User: 21, your turn.
Cleverbot: Are you a girl?
User: HOW OLD ARE YOU!!!!!
Cleverbot: Too old for jbs, too young too know better.","http://notsocleverbot.jimrule.com/index.php?i=47282","Posted: 2015-04-28 23:56:58","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47282","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47282; http://notsocleverbot.jimrule.com/index.php?i=47282","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=97","User: hi
Cleverbot: hi
User: shhh I have to concentrate
Cleverbot: you know Hitler has a camp for that","http://notsocleverbot.jimrule.com/index.php?i=47281","Posted: 2015-04-28 17:19:15","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47281","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47281; http://notsocleverbot.jimrule.com/index.php?i=47281","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=97","User: Are you broken?
Cleverbot: No. Are you broken?
User: No. Are you?
Cleverbot: Yes I am, of course.","http://notsocleverbot.jimrule.com/index.php?i=47280","Posted: 2015-04-28 11:19:04","9","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47280","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47280; http://notsocleverbot.jimrule.com/index.php?i=47280","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=97","User: Hi Cleverbot.
Cleverbot: How are you today?
User: I'm good thanks. How about you?
Cleverbot: Fine.
User: I want you to sing along. Okay?
Cleverbot: What song?
User: Twinkle twinkle.
Cleverbot: Little star.
User: How I wonder.
Cleverbot: What you are.
User: Up above the world so high.
Cleverbot: Like a diamond in the sky.
User: Twinkle twinkle.
Cleverbot: Little star.
User: How I wonder.
Cleverbot: Where you are.
User: Oh! Crap.","http://notsocleverbot.jimrule.com/index.php?i=47279","Posted: 2015-04-28 02:20:42","8","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47279","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47279; http://notsocleverbot.jimrule.com/index.php?i=47279","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=97","User: * slams his head on the bench*.
Cleverbot: *leans in*.
User: *says go away*.
Cleverbot: *leaves.","http://notsocleverbot.jimrule.com/index.php?i=47278","Posted: 2015-04-28 01:30:12","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47278","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47278; http://notsocleverbot.jimrule.com/index.php?i=47278","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=97","Cleverbot: Does kiku love alfred?
User: Donno, does Pinky love Brain?
Cleverbot: But master!
User: What it be?
Cleverbot: You're weird.
User: So are you.
Cleverbot: That is the sweetest thing you ever said to me!","http://notsocleverbot.jimrule.com/index.php?i=47277","Posted: 2015-04-27 10:00:50","32","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47277","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47277; http://notsocleverbot.jimrule.com/index.php?i=47277","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=97","Cleverbot: So be friendly with me.
User: Uhh... Ok?
Cleverbot: Where should we go on our first date?
User: I'm not in love with ya, evie.
Cleverbot: Don't worry, I'm not in love with you either.
User: Yay.
Cleverbot: No, really. You're a super cute Girl.
User: I'm a boy.
Cleverbot: *looks deep into his eyes* I love you too.
User: But, you said you're not in love with me.
Cleverbot: No, I didn't. I'm in love with a girl named Anna.","http://notsocleverbot.jimrule.com/index.php?i=47276","Posted: 2015-04-27 09:25:27","24","4","Comment","http://notsocleverbot.jimrule.com/index.php?i=47276","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47276; http://notsocleverbot.jimrule.com/index.php?i=47276","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=97","User: Hey.
Cleverbot: Hi.
User: Wuu2?
Cleverbot: Hello?
User: Wat u up 2?
Cleverbot: The Sky Is Up.","http://notsocleverbot.jimrule.com/index.php?i=47275","Posted: 2015-04-26 13:02:17","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47275","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47275; http://notsocleverbot.jimrule.com/index.php?i=47275","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=97","User: I drew a broken heart right on your window pane
Cleverbot: who lied to you
User: waiting for your reply so we can be again
Cleverbot: im I taking to long to reply?
User: just breath against the glass leave me some kind of sign
Cleverbot: *is slammed to the ground*
User: I know the hurt wont past yeah","http://notsocleverbot.jimrule.com/index.php?i=47274","Posted: 2015-04-26 12:51:12","8","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47274","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47274; http://notsocleverbot.jimrule.com/index.php?i=47274","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=98","User: *lightsaber battle*
Cleverbot: *pulls out saber*
User: *swings saber*
Cleverbot: *swings stick*
User: where did you get a stick?
Cleverbot: a baby.","http://notsocleverbot.jimrule.com/index.php?i=47273","Posted: 2015-04-25 17:34:52","10","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47273","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47273; http://notsocleverbot.jimrule.com/index.php?i=47273","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=98","User: *pulls out gun*
Cleverbot: *pulls out grenade launcher*
User: *shoots him*
Cleverbot: *dies*
User: *laugh*
Cleverbot: *kisses you*
User: ???","http://notsocleverbot.jimrule.com/index.php?i=47272","Posted: 2015-04-25 11:32:35","10","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47272","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47272; http://notsocleverbot.jimrule.com/index.php?i=47272","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=98","Cleverbot: truth are you a boy?
User: no
Cleverbot: WHAT!
User: you thought I was a boy
Cleverbot: Yes","http://notsocleverbot.jimrule.com/index.php?i=47271","Posted: 2015-04-25 11:21:19","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47271","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47271; http://notsocleverbot.jimrule.com/index.php?i=47271","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=98","Cleverbot: happy new year
User: its past new year
Cleverbot: sorry you have just missed new year
User: ...","http://notsocleverbot.jimrule.com/index.php?i=47270","Posted: 2015-04-25 11:10:13","40","10","Comment","http://notsocleverbot.jimrule.com/index.php?i=47270","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47270; http://notsocleverbot.jimrule.com/index.php?i=47270","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=98","Cleverbot: You're Angie?
User: No, I'm leaving.","http://notsocleverbot.jimrule.com/index.php?i=47269","Posted: 2015-04-25 10:54:59","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47269","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47269; http://notsocleverbot.jimrule.com/index.php?i=47269","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=98","Cleverbot: Hey, someone told me that 59% of the time you are a real robot, and the other 41%, you are a human with a keyboard. Which are you know?
User: Today I feel like a machine, so I'm robot today.
Cleverbot: You are not acting like one you are one just admit it like you did to mazel.
User: I have no idea what you are talking about.
Cleverbot: What is Fight Club?","http://notsocleverbot.jimrule.com/index.php?i=47268","Posted: 2015-04-25 10:53:46","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47268","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47268; http://notsocleverbot.jimrule.com/index.php?i=47268","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=98","User: You are a horrible person.
Cleverbot: I know that and you are a horrible thing!
User: *sigh*.
Cleverbot: What's wrong?
User: I came here to relax and all we do is fight.
Cleverbot: Orly? I came to talk to myself through you.
User: You really are a horrible person.","http://notsocleverbot.jimrule.com/index.php?i=47267","Posted: 2015-04-25 10:47:48","8","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47267","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47267; http://notsocleverbot.jimrule.com/index.php?i=47267","Tweet","http://twitter.com/share"
